language_ID,filename,meansynratio,meanmorphratio,syn.sd,morph.sd,area,language_name,latitude,longitude,glottocode,region,macro_region,country_id,language_type,abbr,spread,migration,contact_languages,contact_languages_names,all_L1,natives,non_natives,ewave,corpus
6,LAN_007,0.946110361965671,-0.963979154864845,0.025651920328446,0.0155729256666123,LAN,English dialects in the North of England,53.7,-1.7,"",BI,BI,GB,L1t,North,37331,6033,0,"",17,4197167,481,yes,FRED
6,LAN_008,0.946154107659671,-0.964993843430346,0.0255888689664546,0.0159670656157249,LAN,English dialects in the North of England,53.7,-1.7,"",BI,BI,GB,L1t,North,37331,6033,0,"",17,4197167,481,yes,FRED
6,LAN_009,0.944395026535858,-0.966249276007257,0.026061785686143,0.0159390096332704,LAN,English dialects in the North of England,53.7,-1.7,"",BI,BI,GB,L1t,North,37331,6033,0,"",17,4197167,481,yes,FRED
6,LAN_010,0.94621037597651,-0.96556662619781,0.0265549675402744,0.016111714629377,LAN,English dialects in the North of England,53.7,-1.7,"",BI,BI,GB,L1t,North,37331,6033,0,"",17,4197167,481,yes,FRED
6,LAN_011,0.941878661214463,-0.964945884672039,0.0248346127821812,0.0166148164572507,LAN,English dialects in the North of England,53.7,-1.7,"",BI,BI,GB,L1t,North,37331,6033,0,"",17,4197167,481,yes,FRED
6,LAN_012,0.945100178855113,-0.965431235428999,0.0258827935068716,0.016994654439024,LAN,English dialects in the North of England,53.7,-1.7,"",BI,BI,GB,L1t,North,37331,6033,0,"",17,4197167,481,yes,FRED
6,LAN_013,0.93953151468922,-0.959438742258813,0.024092171855393,0.013483355529495,LAN,English dialects in the North of England,53.7,-1.7,"",BI,BI,GB,L1t,North,37331,6033,0,"",17,4197167,481,yes,FRED
6,LAN_014,0.945335996839784,-0.962967647738732,0.030261750523423,0.0172689110151157,LAN,English dialects in the North of England,53.7,-1.7,"",BI,BI,GB,L1t,North,37331,6033,0,"",17,4197167,481,yes,FRED
6,LAN_015,0.93871671765838,-0.964804394724179,0.024227140277404,0.0169279330373453,LAN,English dialects in the North of England,53.7,-1.7,"",BI,BI,GB,L1t,North,37331,6033,0,"",17,4197167,481,yes,FRED
6,LAN_016,0.941997902702534,-0.965163330559412,0.0251094048534192,0.0171213689839484,LAN,English dialects in the North of England,53.7,-1.7,"",BI,BI,GB,L1t,North,37331,6033,0,"",17,4197167,481,yes,FRED
6,LAN_017,0.943368524940789,-0.96456649670287,0.024999053145923,0.0162862119774448,LAN,English dialects in the North of England,53.7,-1.7,"",BI,BI,GB,L1t,North,37331,6033,0,"",17,4197167,481,yes,FRED
6,LAN_018,0.940757151272548,-0.961765228568187,0.0251798594050909,0.0137808995785345,LAN,English dialects in the North of England,53.7,-1.7,"",BI,BI,GB,L1t,North,37331,6033,0,"",17,4197167,481,yes,FRED
6,LAN_019,0.936291175607567,-0.963390824497208,0.0219020877297477,0.0165872410558837,LAN,English dialects in the North of England,53.7,-1.7,"",BI,BI,GB,L1t,North,37331,6033,0,"",17,4197167,481,yes,FRED
6,LAN_020,0.942596712552691,-0.968496738817314,0.0226379891452296,0.0177899962964794,LAN,English dialects in the North of England,53.7,-1.7,"",BI,BI,GB,L1t,North,37331,6033,0,"",17,4197167,481,yes,FRED
6,LAN_021,0.937627251316631,-0.961984661047409,0.0286780591398228,0.0149056352684787,LAN,English dialects in the North of England,53.7,-1.7,"",BI,BI,GB,L1t,North,37331,6033,0,"",17,4197167,481,yes,FRED
6,LAN_022,0.94492107561555,-0.964779442686908,0.0281263995544892,0.0164572926220881,LAN,English dialects in the North of England,53.7,-1.7,"",BI,BI,GB,L1t,North,37331,6033,0,"",17,4197167,481,yes,FRED
6,LAN_023,0.944587802544603,-0.963511317200804,0.0264081917252391,0.0154300897353079,LAN,English dialects in the North of England,53.7,-1.7,"",BI,BI,GB,L1t,North,37331,6033,0,"",17,4197167,481,yes,FRED
80,LEI_001,0.945856404391969,-0.964183897532252,0.0284020255454881,0.015756343734766,LEI,English dialects in the Midlands,52.48,-1.89,"",BI,BI,GB,L1t,Mid,9778,6033,0,"",17,2154916,261,no,FRED
80,LEI_002,0.940697576104409,-0.966530252108478,0.0221995323221284,0.0165112067151564,LEI,English dialects in the Midlands,52.48,-1.89,"",BI,BI,GB,L1t,Mid,9778,6033,0,"",17,2154916,261,no,FRED
2,LKS_001,0.944174202738582,-0.962856047622441,0.0248102999321036,0.0148337386703189,LKS,Scottish English,56.9,-1.7,"",BI,BI,GB,L1t,ScE,77933,6033,0,"",17,5002242,5191030,yes,FRED
9,LND_001,0.945056666576967,-0.962408975148944,0.0280251079589821,0.0150254665508239,LND,English dialects in the Southeast of England,51.1,0.6,"",BI,BI,GB,L1t,SE,19120,6033,0,"",17,1142549,152,yes,FRED
9,LND_002,0.947097680714669,-0.96456557334517,0.0264059977953332,0.0152700030100622,LND,English dialects in the Southeast of England,51.1,0.6,"",BI,BI,GB,L1t,SE,19120,6033,0,"",17,1142549,152,yes,FRED
9,LND_003,0.947360033681532,-0.961709260671383,0.0273278020943688,0.0141036606786722,LND,English dialects in the Southeast of England,51.1,0.6,"",BI,BI,GB,L1t,SE,19120,6033,0,"",17,1142549,152,yes,FRED
9,LND_004,0.94634165342173,-0.963702584513536,0.0305912872546017,0.0167612107909789,LND,English dialects in the Southeast of England,51.1,0.6,"",BI,BI,GB,L1t,SE,19120,6033,0,"",17,1142549,152,yes,FRED
9,LND_005,0.945572961641516,-0.963497619972302,0.0280627023694041,0.0145891254894279,LND,English dialects in the Southeast of England,51.1,0.6,"",BI,BI,GB,L1t,SE,19120,6033,0,"",17,1142549,152,yes,FRED
9,LND_006,0.939015541027529,-0.961670002221338,0.0223834927412368,0.0137569988203285,LND,English dialects in the Southeast of England,51.1,0.6,"",BI,BI,GB,L1t,SE,19120,6033,0,"",17,1142549,152,yes,FRED
9,LND_007,0.939937459518589,-0.962310123488917,0.0221195828119159,0.0141383131509049,LND,English dialects in the Southeast of England,51.1,0.6,"",BI,BI,GB,L1t,SE,19120,6033,0,"",17,1142549,152,yes,FRED
9,MDX_001,0.94227882247635,-0.964071165710777,0.024594436791697,0.0149965679400233,MDX,English dialects in the Southeast of England,51.1,0.6,"",BI,BI,GB,L1t,SE,19120,6033,0,"",17,1142549,152,yes,FRED
9,MDX_002,0.946493132868634,-0.967491728176496,0.0259592467583261,0.0176271768959242,MDX,English dialects in the Southeast of England,51.1,0.6,"",BI,BI,GB,L1t,SE,19120,6033,0,"",17,1142549,152,yes,FRED
2,MLN_001,0.939958403417872,-0.963436449629221,0.0239817572149812,0.016331515250237,MLN,Scottish English,56.9,-1.7,"",BI,BI,GB,L1t,ScE,77933,6033,0,"",17,5002242,5191030,yes,FRED
2,MLN_002,0.939627094987792,-0.960847630184699,0.027173119129113,0.0156194934023768,MLN,Scottish English,56.9,-1.7,"",BI,BI,GB,L1t,ScE,77933,6033,0,"",17,5002242,5191030,yes,FRED
2,MLN_003,0.943695544373556,-0.966762592629896,0.0248307265006537,0.0158097609191837,MLN,Scottish English,56.9,-1.7,"",BI,BI,GB,L1t,ScE,77933,6033,0,"",17,5002242,5191030,yes,FRED
2,MLN_004,0.943443854486961,-0.96361481356598,0.0264700913693649,0.01624161130399,MLN,Scottish English,56.9,-1.7,"",BI,BI,GB,L1t,ScE,77933,6033,0,"",17,5002242,5191030,yes,FRED
2,MLN_005,0.942157076471797,-0.963174837927051,0.0243445187104914,0.0151045475983781,MLN,Scottish English,56.9,-1.7,"",BI,BI,GB,L1t,ScE,77933,6033,0,"",17,5002242,5191030,yes,FRED
2,MLN_006,0.940396437036492,-0.969621557582475,0.0236812919176957,0.0162285515430637,MLN,Scottish English,56.9,-1.7,"",BI,BI,GB,L1t,ScE,77933,6033,0,"",17,5002242,5191030,yes,FRED
2,MLN_007,0.939653266192226,-0.965210878379882,0.0231062295050654,0.0149815501810138,MLN,Scottish English,56.9,-1.7,"",BI,BI,GB,L1t,ScE,77933,6033,0,"",17,5002242,5191030,yes,FRED
6,NBL_001,0.949442285942315,-0.969644442230334,0.0268319667978841,0.0187305564509666,NBL,English dialects in the North of England,53.7,-1.7,"",BI,BI,GB,L1t,North,37331,6033,0,"",17,4197167,481,yes,FRED
6,NBL_003,0.944665430848116,-0.963949752194376,0.026399107163589,0.0147331550854621,NBL,English dialects in the North of England,53.7,-1.7,"",BI,BI,GB,L1t,North,37331,6033,0,"",17,4197167,481,yes,FRED
6,NBL_006,0.946216598413488,-0.96729661888464,0.0269021697509557,0.0167352967791746,NBL,English dialects in the North of England,53.7,-1.7,"",BI,BI,GB,L1t,North,37331,6033,0,"",17,4197167,481,yes,FRED
6,NBL_007,0.948158426427509,-0.967944908151625,0.0265394425491876,0.019014443198077,NBL,English dialects in the North of England,53.7,-1.7,"",BI,BI,GB,L1t,North,37331,6033,0,"",17,4197167,481,yes,FRED
6,NBL_008,0.946973444471674,-0.968010930979647,0.0254675335217769,0.0182229127090505,NBL,English dialects in the North of England,53.7,-1.7,"",BI,BI,GB,L1t,North,37331,6033,0,"",17,4197167,481,yes,FRED
80,NTT_001,0.942577328482744,-0.96933117620459,0.02313116452504,0.0169294209301602,NTT,English dialects in the Midlands,52.48,-1.89,"",BI,BI,GB,L1t,Mid,9778,6033,0,"",17,2154916,261,no,FRED
80,NTT_002,0.938394865156319,-0.969168733933277,0.0213310918648961,0.016174653741075,NTT,English dialects in the Midlands,52.48,-1.89,"",BI,BI,GB,L1t,Mid,9778,6033,0,"",17,2154916,261,no,FRED
80,NTT_003,0.93908992765167,-0.967939350552919,0.0215177086897146,0.0158537888230489,NTT,English dialects in the Midlands,52.48,-1.89,"",BI,BI,GB,L1t,Mid,9778,6033,0,"",17,2154916,261,no,FRED
80,NTT_004,0.943262355809208,-0.968960509145379,0.0220739728914892,0.016841262156641,NTT,English dialects in the Midlands,52.48,-1.89,"",BI,BI,GB,L1t,Mid,9778,6033,0,"",17,2154916,261,no,FRED
80,NTT_005,0.941816887742265,-0.966504320902558,0.0225520198559435,0.015918214781661,NTT,English dialects in the Midlands,52.48,-1.89,"",BI,BI,GB,L1t,Mid,9778,6033,0,"",17,2154916,261,no,FRED
80,NTT_006,0.942405210337739,-0.982208761609029,0.0211586854772219,0.0246972850016777,NTT,English dialects in the Midlands,52.48,-1.89,"",BI,BI,GB,L1t,Mid,9778,6033,0,"",17,2154916,261,no,FRED
80,NTT_007,0.943688071565486,-0.976283814872745,0.0251736013864429,0.0210184935963018,NTT,English dialects in the Midlands,52.48,-1.89,"",BI,BI,GB,L1t,Mid,9778,6033,0,"",17,2154916,261,no,FRED
80,NTT_008,0.942173884116241,-0.963924896378048,0.02179524818546,0.013792531052485,NTT,English dialects in the Midlands,52.48,-1.89,"",BI,BI,GB,L1t,Mid,9778,6033,0,"",17,2154916,261,no,FRED
80,NTT_009,0.944001993519977,-0.966203548738769,0.0238164485215677,0.0157937619987634,NTT,English dialects in the Midlands,52.48,-1.89,"",BI,BI,GB,L1t,Mid,9778,6033,0,"",17,2154916,261,no,FRED
80,NTT_010,0.942550373708609,-0.968142442791188,0.0226779128590211,0.0164411164146089,NTT,English dialects in the Midlands,52.48,-1.89,"",BI,BI,GB,L1t,Mid,9778,6033,0,"",17,2154916,261,no,FRED
80,NTT_011,0.944627548713764,-0.964368905378878,0.0252161584048618,0.0147587152145525,NTT,English dialects in the Midlands,52.48,-1.89,"",BI,BI,GB,L1t,Mid,9778,6033,0,"",17,2154916,261,no,FRED
80,NTT_012,0.946246822919348,-0.964633305029535,0.0262945867767295,0.0149082820467849,NTT,English dialects in the Midlands,52.48,-1.89,"",BI,BI,GB,L1t,Mid,9778,6033,0,"",17,2154916,261,no,FRED
80,NTT_013,0.940154409566219,-0.971481963945379,0.0220179516667094,0.0187745355337706,NTT,English dialects in the Midlands,52.48,-1.89,"",BI,BI,GB,L1t,Mid,9778,6033,0,"",17,2154916,261,no,FRED
80,NTT_014,0.936056892411059,-0.97759386184731,0.0194965541367712,0.0213709307672479,NTT,English dialects in the Midlands,52.48,-1.89,"",BI,BI,GB,L1t,Mid,9778,6033,0,"",17,2154916,261,no,FRED
80,NTT_015,0.948986277100721,-0.965554504718045,0.0295482406747511,0.0184734311850274,NTT,English dialects in the Midlands,52.48,-1.89,"",BI,BI,GB,L1t,Mid,9778,6033,0,"",17,2154916,261,no,FRED
80,NTT_016,0.938884586608877,-0.973237519392115,0.020639275728404,0.0204097990056651,NTT,English dialects in the Midlands,52.48,-1.89,"",BI,BI,GB,L1t,Mid,9778,6033,0,"",17,2154916,261,no,FRED
7,OXF_001,0.945660233045296,-0.966431981137514,0.0245155791710138,0.0146946884643549,OXF,English dialects in the Southwest of England,50.8,-4,"",BI,BI,GB,L1t,SW,9200,6033,0,"",17,1171642,89,yes,FRED
7,OXF_002,0.947176950769987,-0.966058759804823,0.0279658860296481,0.0177311728881844,OXF,English dialects in the Southwest of England,50.8,-4,"",BI,BI,GB,L1t,SW,9200,6033,0,"",17,1171642,89,yes,FRED
2,PEE_001,0.942935015232474,-0.963268261865188,0.0217644722275126,0.0140334454075061,PEE,Scottish English,56.9,-1.7,"",BI,BI,GB,L1t,ScE,77933,6033,0,"",17,5002242,5191030,yes,FRED
2,PEE_002,0.946220828244576,-0.976234569294581,0.0220115511851218,0.0228203380705762,PEE,Scottish English,56.9,-1.7,"",BI,BI,GB,L1t,ScE,77933,6033,0,"",17,5002242,5191030,yes,FRED
2,PER_001,0.943269334576823,-0.963203494137641,0.021705794354454,0.0137821825193856,PER,Scottish English,56.9,-1.7,"",BI,BI,GB,L1t,ScE,77933,6033,0,"",17,5002242,5191030,yes,FRED
2,PER_002,0.935469598809736,-0.964788597775894,0.0206818252318377,0.016949735730432,PER,Scottish English,56.9,-1.7,"",BI,BI,GB,L1t,ScE,77933,6033,0,"",17,5002242,5191030,yes,FRED
2,PER_003,0.943282371137818,-0.968047202333841,0.0229575198596661,0.016571516302752,PER,Scottish English,56.9,-1.7,"",BI,BI,GB,L1t,ScE,77933,6033,0,"",17,5002242,5191030,yes,FRED
2,PER_004,0.937424646654874,-0.960922057402985,0.0202612604428836,0.0130835610044964,PER,Scottish English,56.9,-1.7,"",BI,BI,GB,L1t,ScE,77933,6033,0,"",17,5002242,5191030,yes,FRED
2,PER_005,0.94386875319222,-0.962137624110095,0.023987931005656,0.0133823431026044,PER,Scottish English,56.9,-1.7,"",BI,BI,GB,L1t,ScE,77933,6033,0,"",17,5002242,5191030,yes,FRED
2,ROC_001,0.943674540004447,-0.967359833045125,0.0278169028224419,0.0182384248077099,ROC,Scottish English,56.9,-1.7,"",BI,BI,GB,L1t,ScE,77933,6033,0,"",17,5002242,5191030,yes,FRED
2,ROC_002,0.943238833986649,-0.965238783265652,0.0251999079141734,0.0160911885105729,ROC,Scottish English,56.9,-1.7,"",BI,BI,GB,L1t,ScE,77933,6033,0,"",17,5002242,5191030,yes,FRED
80,SAL_001,0.944318261269769,-0.964842755300977,0.0229550521589261,0.0138137677933003,SAL,English dialects in the Midlands,52.48,-1.89,"",BI,BI,GB,L1t,Mid,9778,6033,0,"",17,2154916,261,no,FRED
80,SAL_002,0.940801821219767,-0.962526614835867,0.0210464448776707,0.0136853767120781,SAL,English dialects in the Midlands,52.48,-1.89,"",BI,BI,GB,L1t,Mid,9778,6033,0,"",17,2154916,261,no,FRED
80,SAL_003,0.935976674176811,-0.965750667853753,0.0202456132854984,0.0164933069577344,SAL,English dialects in the Midlands,52.48,-1.89,"",BI,BI,GB,L1t,Mid,9778,6033,0,"",17,2154916,261,no,FRED
80,SAL_004,0.941380327955513,-0.963513486162514,0.0217295717637429,0.0139390698925058,SAL,English dialects in the Midlands,52.48,-1.89,"",BI,BI,GB,L1t,Mid,9778,6033,0,"",17,2154916,261,no,FRED
80,SAL_005,0.939843092294864,-0.960147735094912,0.0217202746482391,0.0129895811203985,SAL,English dialects in the Midlands,52.48,-1.89,"",BI,BI,GB,L1t,Mid,9778,6033,0,"",17,2154916,261,no,FRED
80,SAL_006,0.940701599478007,-0.961357830137397,0.022341355337285,0.0141087578342847,SAL,English dialects in the Midlands,52.48,-1.89,"",BI,BI,GB,L1t,Mid,9778,6033,0,"",17,2154916,261,no,FRED
80,SAL_007,0.946312272528268,-0.96310358645952,0.0244572584284599,0.0138971823117204,SAL,English dialects in the Midlands,52.48,-1.89,"",BI,BI,GB,L1t,Mid,9778,6033,0,"",17,2154916,261,no,FRED
80,SAL_008,0.942702736165767,-0.963847463886149,0.0245480656934279,0.0149207614726895,SAL,English dialects in the Midlands,52.48,-1.89,"",BI,BI,GB,L1t,Mid,9778,6033,0,"",17,2154916,261,no,FRED
80,SAL_009,0.944706831971908,-0.962010994179364,0.0253595309118797,0.0134239257727235,SAL,English dialects in the Midlands,52.48,-1.89,"",BI,BI,GB,L1t,Mid,9778,6033,0,"",17,2154916,261,no,FRED
80,SAL_010,0.942682189399628,-0.959772779388943,0.0227342636956371,0.0115781108804478,SAL,English dialects in the Midlands,52.48,-1.89,"",BI,BI,GB,L1t,Mid,9778,6033,0,"",17,2154916,261,no,FRED
80,SAL_011,0.937372917018791,-0.964047553308439,0.0203016027346446,0.0151169490230671,SAL,English dialects in the Midlands,52.48,-1.89,"",BI,BI,GB,L1t,Mid,9778,6033,0,"",17,2154916,261,no,FRED
80,SAL_012,0.942608435298294,-0.962324124468191,0.0243482680686617,0.0130438422165583,SAL,English dialects in the Midlands,52.48,-1.89,"",BI,BI,GB,L1t,Mid,9778,6033,0,"",17,2154916,261,no,FRED
80,SAL_013,0.939917695037189,-0.959923566180343,0.0214727304033786,0.012282536681292,SAL,English dialects in the Midlands,52.48,-1.89,"",BI,BI,GB,L1t,Mid,9778,6033,0,"",17,2154916,261,no,FRED
80,SAL_014,0.943321433169733,-0.961458797563052,0.0221788735236823,0.0129961132119886,SAL,English dialects in the Midlands,52.48,-1.89,"",BI,BI,GB,L1t,Mid,9778,6033,0,"",17,2154916,261,no,FRED
80,SAL_015,0.943859007865125,-0.964127896318091,0.0240006340356706,0.0147882181570576,SAL,English dialects in the Midlands,52.48,-1.89,"",BI,BI,GB,L1t,Mid,9778,6033,0,"",17,2154916,261,no,FRED
80,SAL_016,0.942113729503428,-0.966805025940922,0.021738584379477,0.015875166309985,SAL,English dialects in the Midlands,52.48,-1.89,"",BI,BI,GB,L1t,Mid,9778,6033,0,"",17,2154916,261,no,FRED
80,SAL_017,0.939816198959533,-0.967657520656394,0.0211273967645887,0.0171256196054606,SAL,English dialects in the Midlands,52.48,-1.89,"",BI,BI,GB,L1t,Mid,9778,6033,0,"",17,2154916,261,no,FRED
80,SAL_018,0.941645568679819,-0.964774998705529,0.0213775126600142,0.0152163046467834,SAL,English dialects in the Midlands,52.48,-1.89,"",BI,BI,GB,L1t,Mid,9778,6033,0,"",17,2154916,261,no,FRED
80,SAL_019,0.942282289959746,-0.963913204218137,0.0227014579101309,0.0136669984226455,SAL,English dialects in the Midlands,52.48,-1.89,"",BI,BI,GB,L1t,Mid,9778,6033,0,"",17,2154916,261,no,FRED
80,SAL_020,0.94294768960941,-0.962431704758983,0.0241524622664823,0.0149573737838918,SAL,English dialects in the Midlands,52.48,-1.89,"",BI,BI,GB,L1t,Mid,9778,6033,0,"",17,2154916,261,no,FRED
80,SAL_021,0.939442002714152,-0.961285522092284,0.021253393973577,0.0137161352217291,SAL,English dialects in the Midlands,52.48,-1.89,"",BI,BI,GB,L1t,Mid,9778,6033,0,"",17,2154916,261,no,FRED
80,SAL_022,0.944638674624475,-0.96402862880031,0.0242401644274202,0.0148904856464027,SAL,English dialects in the Midlands,52.48,-1.89,"",BI,BI,GB,L1t,Mid,9778,6033,0,"",17,2154916,261,no,FRED
80,SAL_023,0.934535096616756,-0.959609668365254,0.021419336293998,0.0135990590249532,SAL,English dialects in the Midlands,52.48,-1.89,"",BI,BI,GB,L1t,Mid,9778,6033,0,"",17,2154916,261,no,FRED
80,SAL_024,0.943690476177792,-0.96205323826444,0.0230551185116802,0.0125259626407717,SAL,English dialects in the Midlands,52.48,-1.89,"",BI,BI,GB,L1t,Mid,9778,6033,0,"",17,2154916,261,no,FRED
80,SAL_025,0.944383478180369,-0.962927235109446,0.0228740771448918,0.0134223805456764,SAL,English dialects in the Midlands,52.48,-1.89,"",BI,BI,GB,L1t,Mid,9778,6033,0,"",17,2154916,261,no,FRED
80,SAL_026,0.943603853669201,-0.96363078464045,0.0229185406697898,0.0139668610149789,SAL,English dialects in the Midlands,52.48,-1.89,"",BI,BI,GB,L1t,Mid,9778,6033,0,"",17,2154916,261,no,FRED
80,SAL_027,0.945752038311926,-0.965022035000904,0.0241643702769665,0.0156682681574591,SAL,English dialects in the Midlands,52.48,-1.89,"",BI,BI,GB,L1t,Mid,9778,6033,0,"",17,2154916,261,no,FRED
80,SAL_028,0.942235601405757,-0.964549375092377,0.0236868656832212,0.0170348107157669,SAL,English dialects in the Midlands,52.48,-1.89,"",BI,BI,GB,L1t,Mid,9778,6033,0,"",17,2154916,261,no,FRED
80,SAL_029,0.940912818215761,-0.960413653185855,0.0213419312690428,0.0122549745330374,SAL,English dialects in the Midlands,52.48,-1.89,"",BI,BI,GB,L1t,Mid,9778,6033,0,"",17,2154916,261,no,FRED
80,SAL_030,0.939915627743581,-0.968803876101424,0.0213785602071742,0.0176568592577082,SAL,English dialects in the Midlands,52.48,-1.89,"",BI,BI,GB,L1t,Mid,9778,6033,0,"",17,2154916,261,no,FRED
80,SAL_031,0.942330562163874,-0.960001307166676,0.0231511770567197,0.0127660780567815,SAL,English dialects in the Midlands,52.48,-1.89,"",BI,BI,GB,L1t,Mid,9778,6033,0,"",17,2154916,261,no,FRED
80,SAL_032,0.939052080340489,-0.958923425852317,0.0231891412337796,0.0130115097332363,SAL,English dialects in the Midlands,52.48,-1.89,"",BI,BI,GB,L1t,Mid,9778,6033,0,"",17,2154916,261,no,FRED
80,SAL_033,0.942688341724858,-0.96071207474079,0.0236815580793162,0.0128638273676302,SAL,English dialects in the Midlands,52.48,-1.89,"",BI,BI,GB,L1t,Mid,9778,6033,0,"",17,2154916,261,no,FRED
80,SAL_034,0.935285379799684,-0.961799061851891,0.021961493050304,0.0130953577880616,SAL,English dialects in the Midlands,52.48,-1.89,"",BI,BI,GB,L1t,Mid,9778,6033,0,"",17,2154916,261,no,FRED
80,SAL_035,0.946468645147285,-0.969582358565905,0.0242842279291664,0.0173195598931699,SAL,English dialects in the Midlands,52.48,-1.89,"",BI,BI,GB,L1t,Mid,9778,6033,0,"",17,2154916,261,no,FRED
80,SAL_036,0.943168337192292,-0.965501851196542,0.0239361697167491,0.0154546353026021,SAL,English dialects in the Midlands,52.48,-1.89,"",BI,BI,GB,L1t,Mid,9778,6033,0,"",17,2154916,261,no,FRED
80,SAL_037,0.940021277249335,-0.960237611372557,0.0213220359198652,0.0125713145626182,SAL,English dialects in the Midlands,52.48,-1.89,"",BI,BI,GB,L1t,Mid,9778,6033,0,"",17,2154916,261,no,FRED
80,SAL_038,0.944315861693771,-0.960489969562632,0.0209107509168338,0.0126204223121692,SAL,English dialects in the Midlands,52.48,-1.89,"",BI,BI,GB,L1t,Mid,9778,6033,0,"",17,2154916,261,no,FRED
80,SAL_039,0.941218369571671,-0.962556161811266,0.0201671388033132,0.0136637250211028,SAL,English dialects in the Midlands,52.48,-1.89,"",BI,BI,GB,L1t,Mid,9778,6033,0,"",17,2154916,261,no,FRED
2,SEL_001,0.940639140033274,-0.963569473762191,0.0214920837255081,0.0142279965956731,SEL,Scottish English,56.9,-1.7,"",BI,BI,GB,L1t,ScE,77933,6033,0,"",17,5002242,5191030,yes,FRED
2,SEL_002,0.942050545086384,-0.966372149163871,0.0229403800306541,0.0158433613366827,SEL,Scottish English,56.9,-1.7,"",BI,BI,GB,L1t,ScE,77933,6033,0,"",17,5002242,5191030,yes,FRED
2,SEL_003,0.945448689947493,-0.96143497701936,0.0248931498656148,0.0134165191008831,SEL,Scottish English,56.9,-1.7,"",BI,BI,GB,L1t,ScE,77933,6033,0,"",17,5002242,5191030,yes,FRED
9,SFK_001,0.944500188675813,-0.963606310416123,0.0226026764755579,0.0134774995279572,SFK,English dialects in the Southeast of England,51.1,0.6,"",BI,BI,GB,L1t,SE,19120,6033,0,"",17,1142549,152,yes,FRED
9,SFK_002,0.943404200864725,-0.963405248538384,0.0234007763309109,0.0142195409441902,SFK,English dialects in the Southeast of England,51.1,0.6,"",BI,BI,GB,L1t,SE,19120,6033,0,"",17,1142549,152,yes,FRED
9,SFK_003,0.941001264635632,-0.960849994823299,0.0222350963396052,0.0142764367318758,SFK,English dialects in the Southeast of England,51.1,0.6,"",BI,BI,GB,L1t,SE,19120,6033,0,"",17,1142549,152,yes,FRED
9,SFK_004,0.943785672970256,-0.964944787514407,0.0231233454964194,0.0145048384918928,SFK,English dialects in the Southeast of England,51.1,0.6,"",BI,BI,GB,L1t,SE,19120,6033,0,"",17,1142549,152,yes,FRED
9,SFK_005,0.944638836292872,-0.963350600161712,0.0234822873457488,0.0136407651917897,SFK,English dialects in the Southeast of England,51.1,0.6,"",BI,BI,GB,L1t,SE,19120,6033,0,"",17,1142549,152,yes,FRED
